T,PP_1,PP_2,PP_3,PP_4,PP_5,PP_6,PP_7,PP_8,PP_9,PP_10
24.3774,3.46596348359065,1.41309415440034,0,1.80622143098828,0.244702155299276,0,0.226392456205788,0.267485817488051,0,0.139806886553539
24.3792,3.46782397324025,1.41277396396904,0,1.80627463764094,0.24482335544068,0,0.226426456015369,0.267525988733209,0,0.139795330947133
24.381,3.46968452253956,1.41245371913853,0,1.8063275083774,0.244944493453864,0,0.226460036204204,0.267565664190654,0,0.139783511528191
24.3828,3.47154513139383,1.41213342117369,0,1.80638004342143,0.245065568050819,0,0.226493196986608,0.267604844113601,0,0.139771428981176
24.3846,3.47340579970846,1.41181307133731,0,1.80643224299815,0.24518657794748,0,0.226525938581677,0.267643528760915,0,0.139759083992187
24.3864,3.47526652738898,1.41149267089011,0,1.80648410733404,0.245307521863717,0,0.226558261213286,0.267681718397108,0,0.139746477248958
24.3882,3.47712731434101,1.41117222109075,0,1.80653563665692,0.245428398523338,0,0.226590165110092,0.26771941329234,0,0.139733609440857
24.39,3.47898816047032,1.41085172319581,0,1.80658683119596,0.245549206654092,0,0.226621650505531,0.267756613722421,0,0.139720481258889
24.3918,3.48084906568278,1.41053117845977,0,1.80663769118168,0.245669944987664,0,0.226652717637821,0.267793319968808,0,0.139707093395695
24.3936,3.48271002988441,1.41021058813508,0,1.80668821684594,0.245790612259679,0,0.226683366749959,0.267829532318604,0,0.139693446545549
24.3954,3.48457105298134,1.40988995347207,0,1.80673840842197,0.245911207209699,0,0.226713598089723,0.267865251064565,0,0.139679541404362
24.3972,3.4864321348798,1.40956927571904,0,1.80678826614434,0.246031728581225,0,0.226743411909673,0.267900476505091,0,0.139665378669679
24.399,3.48829327548617,1.40924855612219,0,1.80683779024897,0.246152175121696,0,0.226772808467146,0.267935208944233,0,0.139650959040683
24.4008,3.49015447470694,1.40892779592564,0,1.80688698097311,0.246272545582491,0,0.226801788024264,0.267969448691688,0,0.13963628321819
24.4026,3.49201573244874,1.40860699637145,0,1.80693583855539,0.246392838718925,0,0.226830350847927,0.268003196062802,0,0.139621351904651
24.4044,3.49387704861829,1.4082861586996,0,1.80698436323578,0.246513053290253,0,0.226858497209813,0.26803645137857,0,0.139606165804155
24.4062,3.49573842312245,1.40796528414801,0,1.80703255525559,0.246633188059667,0,0.226886227386386,0.268069214965634,0,0.139590725622424
24.408,3.49759985586821,1.4076443739525,0,1.80708041485748,0.2467532417943,0,0.226913541658886,0.268101487156286,0,0.139575032066816
24.4098,3.49946134676267,1.40732342934683,0,1.80712794228548,0.246873213265219,0,0.226940440313336,0.268133268288464,0,0.139559085846324
24.4116,3.50132289571306,1.40700245156269,0,1.80717513778493,0.246993101247434,0,0.226966923640538,0.268164558705756,0,0.139542887671578
24.4134,3.50318450262672,1.40668144182968,0,1.80722200160256,0.247112904519891,0,0.226992991936075,0.268195358757396,0,0.139526438254842
24.4152,3.50504616741113,1.40636040137536,0,1.80726853398644,0.247232621865474,0,0.22701864550031,0.26822566879827,0,0.139509738310015
24.417,3.50690788997388,1.40603933142516,0,1.80731473518596,0.247352252071007,0,0.227043884638388,0.268255489188907,0,0.139492788552632
24.4188,3.50876967022268,1.4057182332025,0,1.8073606054519,0.247471793927251,0,0.227068709660233,0.268284820295489,0,0.139475589699864
24.4206,3.51063150806538,1.40539710792867,0,1.80740614503636,0.247591246228905,0,0.22709312088055,0.268313662489844,0,0.139458142470515
24.4224,3.51249340340992,1.40507595682292,0,1.8074513541928,0.247710607774608,0,0.227117118618824,0.268342016149448,0,0.139440447585028
24.4242,3.51435535616439,1.40475478110242,0,1.80749623317604,0.247829877366937,0,0.227140703199322,0.268369881657426,0,0.139422505765479
24.426,3.51621736623699,1.40443358198225,0,1.80754078224223,0.247949053812406,0,0.227163874951089,0.268397259402551,0,0.139404317735578
24.4278,3.51807943353606,1.40411236067543,0,1.80758500164889,0.248068135921468,0,0.227186634207953,0.268424149779243,0,0.139385884220674
24.4296,3.51994155797003,1.4037911183929,0,1.80762889165486,0.248187122508516,0,0.227208981308521,0.268450553187572,0,0.139367205947749
24.4314,3.52180373944748,1.40346985634354,0,1.80767245252036,0.24830601239188,0,0.227230916596181,0.268476470033256,0,0.13934828364542
24.4332,3.5236659778771,1.40314857573413,0,1.80771568450695,0.248424804393827,0,0.227252440419101,0.268501900727661,0,0.139329118043941
24.435,3.5255282731677,1.40282727776941,0,1.80775858787753,0.248543497340565,0,0.22727355313023,0.268526845687799,0,0.139309709875201
24.4368,3.52739062522823,1.402505963652,0,1.80780116289635,0.248662090062238,0,0.227294255087297,0.268551305336334,0,0.139290059872723
24.4386,3.52925303396773,1.40218463458249,0,1.80784340982902,0.248780581392931,0,0.227314546652812,0.268575280101575,0,0.139270168771666
24.4404,3.53111549929539,1.40186329175937,0,1.8078853289425,0.248898970170664,0,0.227334428194065,0.268598770417481,0,0.139250037308826
24.4422,3.53297802112051,1.40154193637907,0,1.80792692050509,0.2490172552374,0,0.227353900083127,0.268621776723659,0,0.139229666222631
24.444,3.53484059935252,1.40122056963593,0,1.80796818478645,0.249135435439035,0,0.22737296269685,0.268644299465364,0,0.139209056253149
24.4458,3.53670323390097,1.40089919272223,0,1.80800912205757,0.249253509625407,0,0.227391616416864,0.268666339093499,0,0.139188208142078
24.4476,3.53856592467552,1.40057780682817,0,1.8080497325908,0.249371476650292,0,0.227409861629583,0.268687896064614,0,0.139167122632756
24.4494,3.54042867158597,1.40025641314188,0,1.80809001665986,0.249489335371402,0,0.227427698726198,0.268708970840911,0,0.139145800470154
24.4512,3.54229147454223,1.39993501284941,0,1.80812997453979,0.249607084650391,0,0.227445128102683,0.268729563890236,0,0.139124242400878
24.453,3.54415433345433,1.39961360713473,0,1.80816960650699,0.249724723352849,0,0.227462150159792,0.268749675686085,0,0.139102449173171
24.4548,3.54601724823244,1.39929219717975,0,1.80820891283921,0.249842250348305,0,0.227478765303058,0.268769306707603,0,0.13908042153691
24.4566,3.54788021878683,1.3989707841643,0,1.80824789381556,0.249959664510225,0,0.227494973942796,0.268788457439581,0,0.139058160243609
24.4584,3.54974324502791,1.39864936926614,0,1.80828654971647,0.250076964716016,0,0.227510776494102,0.268807128372462,0,0.139035666046415
24.4602,3.5516063268662,1.39832795366094,0,1.80832488082375,0.250194149847021,0,0.227526173376851,0.268825320002332,0,0.139012939700112
24.462,3.55346946421235,1.39800653852231,0,1.80836288742054,0.250311218788523,0,0.227541165015698,0.26884303283093,0,0.138989981961119
24.4638,3.55533265697713,1.3976851250218,0,1.80840056979135,0.250428170429743,0,0.227555751840081,0.26886026736564,0,0.13896679358749
24.4656,3.55719590507142,1.39736371432884,0,1.80843792822201,0.250545003663839,0,0.227569934284216,0.268877024119496,0,0.138943375338915
24.4674,3.55905920840625,1.39704230761083,0,1.80847496299973,0.25066171738791,0,0.227583712787101,0.268893303611179,0,0.13891972797672
24.4692,3.56092256689275,1.39672090603308,0,1.80851167441305,0.25077831050299,0,0.227597087792513,0.268909106365019,0,0.138895852263864
24.471,3.56278598044217,1.39639951075883,0,1.80854806275186,0.250894781914054,0,0.227610059749012,0.268924432910995,0,0.138871748964943
24.4728,3.56464944896589,1.39607812294923,0,1.80858412830741,0.251011130530015,0,0.227622629109937,0.268939283784731,0,0.138847418846189
24.4746,3.56651297237543,1.39575674376337,0,1.80861987137229,0.251127355263724,0,0.227634796333405,0.268953659527504,0,0.138822862675468
24.4764,3.56837655058239,1.39543537435828,0,1.80865529224045,0.251243455031969,0,0.227646561882318,0.268967560686235,0,0.138798081222282
24.4782,3.57024018349853,1.39511401588887,0,1.80869039120717,0.25135942875548,0,0.227657926224357,0.268980987813496,0,0.138773075257767
24.48,3.57210387103572,1.39479266950803,0,1.80872516856911,0.251475275358921,0,0.22766888983198,0.268993941467504,0,0.138747845554698
24.4818,3.57396761310595,1.39447133636653,0,1.80875962462424,0.251590993770897,0,0.227679453182431,0.269006422212128,0,0.138722392887481
24.4836,3.57583140962132,1.39415001761311,0,1.80879375967191,0.251706582923951,0,0.227689616757731,0.269018430616883,0,0.13869671803216
24.4854,3.57769526049408,1.39382871439439,0,1.80882757401281,0.251822041754564,0,0.227699381044681,0.269029967256933,0,0.138670821766414
24.4872,3.57955916563658,1.39350742785495,0,1.80886106794898,0.251937369203156,0,0.227708746534866,0.269041032713089,0,0.138644704869556
24.489,3.58142312496131,1.39318615913728,0,1.80889424178382,0.252052564214084,0,0.227717713724648,0.269051627571812,0,0.138618368122536
24.4908,3.58328713838085,1.3928649093818,0,1.80892709582204,0.252167625735645,0,0.22772628311517,0.269061752425209,0,0.13859181230794
24.4926,3.58515120580794,1.39254367972686,0,1.80895963036975,0.252282552720074,0,0.227734455212358,0.269071407871037,0,0.138565038209986
24.4944,3.58701532715543,1.39222247130872,0,1.80899184573439,0.252397344123543,0,0.227742230526916,0.269080594512702,0,0.138538046614531
24.4962,3.58887950233628,1.39190128526159,0,1.80902374222473,0.252511998906165,0,0.227749609574329,0.269089312959255,0,0.138510838309065
24.498,3.59074373126357,1.39158012271758,0,1.80905532015091,0.252626516031988,0,0.227756592874862,0.269097563825398,0,0.138483414082714
24.4998,3.59260801385053,1.39125898480675,0,1.80908657982443,0.252740894469,0,0.227763180953562,0.26910534773148,0,0.138455774726241
24.5016,3.59447235001049,1.39093787265707,0,1.8091175215581,0.25285513318913,0,0.227769374340256,0.269112665303499,0,0.138427921032042
24.5034,3.59633673965691,1.39061678739443,0,1.80914814566613,0.25296923116824,0,0.227775173569551,0.2691195171731,0,0.138399853794149
24.5052,3.59820118270335,1.39029573014267,0,1.80917845246404,0.253083187386135,0,0.227780579180833,0.269125903977578,0,0.13837157380823
24.507,3.60006567906353,1.38997470202354,0,1.80920844226871,0.253197000826556,0,0.227785591718272,0.269131826359873,0,0.138343081871588
24.5088,3.60193022865127,1.3896537041567,0,1.80923811539838,0.253310670477183,0,0.227790211730816,0.269137284968578,0,0.138314378783161
24.5106,3.60379483138052,1.38933273765978,0,1.80926747217262,0.253424195329635,0,0.227794439772193,0.269142280457929,0,0.138285465343524
24.5124,3.60565948716533,1.38901180364829,0,1.80929651291238,0.253537574379468,0,0.227798276400914,0.269146813487815,0,0.138256342354884
24.5142,3.6075241959199,1.38869090323569,0,1.80932523793993,0.253650806626178,0,0.227801722180269,0.269150884723769,0,0.138227010621088
24.516,3.60938895755855,1.38837003753337,0,1.8093536475789,0.253763891073197,0,0.227804777678327,0.269154494836976,0,0.138197470947614
24.5178,3.6112537719957,1.38804920765062,0,1.80938174215427,0.253876826727898,0,0.22780744346794,0.269157644504265,0,0.138167724141578
24.5196,3.61311863914592,1.38772841469468,0,1.80940952199237,0.253989612601591,0,0.22780972012674,0.269160334408118,0,0.13813777101173
24.5214,3.61498355892388,1.3874076597707,0,1.80943698742088,0.254102247709525,0,0.227811608237138,0.269162565236661,0,0.138107612368457
24.5232,3.61684853124437,1.38708694398178,0,1.80946413876882,0.254214731070886,0,0.227813108386326,0.269164337683671,0,0.138077249023779
24.525,3.61871355602234,1.38676626842892,0,1.80949097636657,0.2543270617088,0,0.227814221166278,0.269165652448571,0,0.138046681791353
24.5268,3.62057863317281,1.38644563421105,0,1.80951750054587,0.25443923865033,0,0.227814947173747,0.269166510236435,0,0.138015911486471
24.5286,3.62244376261096,1.38612504242504,0,1.80954371163977,0.254551260926479,0,0.227815287010267,0.269166911757982,0,0.137984938926061
24.5304,3.62430894425208,1.38580449416568,0,1.80956960998272,0.254663127572187,0,0.227815241282152,0.269166857729582,0,0.137953764928684
24.5322,3.62617417801157,1.38548399052566,0,1.80959519591049,0.254774837626334,0,0.227814810600497,0.269166348873251,0,0.137922390314541
24.534,3.62803946380498,1.38516353259565,0,1.80962046976019,0.254886390131735,0,0.227813995581177,0.269165385916655,0,0.137890815905463
24.5358,3.62990480154795,1.38484312146419,0,1.80964543187031,0.254997784135147,0,0.227812796844848,0.269163969593107,0,0.137859042524919
24.5376,3.63177019115627,1.38452275821778,0,1.80967008258066,0.255109018687263,0,0.227811215016947,0.269162100641568,0,0.137827070998015
24.5394,3.63363563254583,1.38420244394084,0,1.80969442223243,0.255220092842717,0,0.227809250727689,0.269159779806649,0,0.137794902151488
24.5412,3.63550112563266,1.3838821797157,0,1.80971845116812,0.255331005660078,0,0.227806904612074,0.269157007838608,0,0.137762536813715
24.543,3.6373666703329,1.38356196662263,0,1.80974216973162,0.255441756201856,0,0.227804177309877,0.26915378549335,0,0.137729975814706
24.5448,3.63923226656282,1.38324180573984,0,1.80976557826813,0.255552343534498,0,0.227801069465657,0.26915011353243,0,0.137697219986105
24.5466,3.64109791423881,1.38292169814342,0,1.80978867712425,0.25566276672839,0,0.227797581728753,0.269145992723051,0,0.137664270161195
24.5484,3.64296361327737,1.38260164490744,0,1.80981146664787,0.255773024857855,0,0.227793714753284,0.269141423838063,0,0.13763112717489
24.5502,3.64482936359515,1.38228164710386,0,1.80983394718828,0.255883117001158,0,0.227789469198151,0.269136407655966,0,0.137597791863744
24.552,3.64669516510889,1.38196170580257,0,1.80985611909608,0.255993042240498,0,0.227784845727031,0.269130944960907,0,0.137564265065943
24.5538,3.64856101773548,1.3816418220714,0,1.80987798272326,0.256102799662015,0,0.227779845008388,0.269125036542682,0,0.13753054762131
24.5556,3.65042692139191,1.3813219969761,0,1.80989953842312,0.256212388355786,0,0.227774467715461,0.269118683196733,0,0.137496640371302
24.5574,3.6522928759953,1.38100223158034,0,1.80992078655033,0.256321807415828,0,0.227768714526272,0.269111885724153,0,0.137462544159013
24.5592,3.65415888146291,1.38068252694572,0,1.80994172746091,0.256431055940094,0,0.227762586123623,0.269104644931682,0,0.137428259829171
24.561,3.65602493771209,1.38036288413176,0,1.80996236151222,0.256540133030478,0,0.227756083195097,0.269096961631708,0,0.13739378822814
24.5628,3.65789104466034,1.38004330419592,0,1.80998268906298,0.256649037792811,0,0.227749206433056,0.269088836642267,0,0.137359130203918
24.5646,3.65975720222526,1.37972378819358,0,1.81000271047326,0.256757769336863,0,0.227741956534645,0.269080270787045,0,0.137324286606142
24.5664,3.66162341032459,1.37940433717803,0,1.81002242610446,0.25686632677634,0,0.227734334201787,0.269071264895374,0,0.137289258286081
24.5682,3.66348966887618,1.3790849522005,0,1.81004183631935,0.25697470922889,0,0.227726340141187,0.269061819802236,0,0.137254046096639
24.57,3.66535597779801,1.37876563431015,0,1.81006094148205,0.257082915816096,0,0.227717975064329,0.269051936348259,0,0.137218650892358
24.5718,3.66722233700818,1.37844638455406,0,1.810079741958,0.257190945663483,0,0.227709239687479,0.269041615379721,0,0.137183073529414
24.5736,3.6690887464249,1.37812720397723,0,1.81009823811404,0.257298797900511,0,0.227700134731683,0.269030857748548,0,0.137147314865619
24.5754,3.67095520596653,1.37780809362259,0,1.81011643031831,0.25740647166058,0,0.227690660922768,0.269019664312313,0,0.137111375760418
24.5772,3.67282171555153,1.37748905453101,0,1.81013431894033,0.257513966081029,0,0.227680818991339,0.269008035934239,0,0.137075257074894
24.579,3.67468827509849,1.37717008774127,0,1.81015190435095,0.257621280303133,0,0.227670609672785,0.268995973483197,0,0.137038959671765
24.5808,3.67655488452611,1.37685119429006,0,1.81016918692239,0.257728413472108,0,0.227660033707274,0.268983477833704,0,0.137002484415384
24.5826,3.67842154375323,1.37653237521204,0,1.81018616702821,0.257835364737106,0,0.227649091839753,0.268970549865928,0,0.136965832171738
24.5844,3.68028825269881,1.37621363153976,0,1.81020284504331,0.25794213325122,0,0.227637784819952,0.268957190465683,0,0.136929003808452
24.5862,3.68215501128192,1.3758949643037,0,1.81021922134394,0.258048718171479,0,0.227626113402379,0.268943400524432,0,0.136892000194783
24.588,3.68402181942175,1.37557637453228,0,1.81023529630773,0.258155118658852,0,0.227614078346325,0.268929180939288,0,0.136854822201628
24.5898,3.68588867703763,1.37525786325184,0,1.81025107031361,0.258261333878245,0,0.22760168041586,0.268914532613009,0,0.136817470701514
24.5916,3.68775558404901,1.37493943148663,0,1.81026654374191,0.258367362998503,0,0.227588920379834,0.268899456454002,0,0.136779946568608
24.5934,3.68962254037544,1.37462108025886,0,1.81028171697427,0.258473205192411,0,0.227575799011879,0.268883953376326,0,0.136742250678709
24.5952,3.69148954593662,1.37430281058862,0,1.81029659039369,0.258578859636689,0,0.227562317090407,0.268868024299682,0,0.136704383909254
24.597,3.69335660065236,1.37398462349397,0,1.81031116438454,0.258684325511998,0,0.227548475398608,0.268851670149424,0,0.136666347139313
24.5988,3.69522370444258,1.37366651999088,0,1.81032543933251,0.258789602002936,0,0.227534274724458,0.268834891856552,0,0.136628141249593
24.6006,3.69709085722734,1.37334850109323,0,1.81033941562466,0.258894688298041,0,0.227519715860707,0.268817690357716,0,0.136589767122436
24.6024,3.69895805892681,1.37303056781284,0,1.8103530936494,0.258999583589787,0,0.22750479960489,0.268800066595211,0,0.136551225641819
24.6042,3.7008253094613,1.37271272115945,0,1.81036647379646,0.259104287074589,0,0.227489526759322,0.268782021516984,0,0.136512517693354
24.606,3.70269260875123,1.37239496214074,0,1.81037955645695,0.259208797952798,0,0.227473898131096,0.268763556076628,0,0.13647364416429
24.6078,3.70455995671713,1.37207729176231,0,1.81039234202333,0.259313115428705,0,0.227457914532087,0.268744671233383,0,0.13643460594351
24.6096,3.70642735327968,1.37175971102767,0,1.81040483088939,0.259417238710538,0,0.227441576778952,0.268725367952141,0,0.136395403921532
24.6114,3.70829479835966,1.37144222093827,0,1.81041702345028,0.259521167010466,0,0.227424885693127,0.268705647203439,0,0.136356038990511
24.6132,3.71016229187797,1.37112482249348,0,1.8104289201025,0.259624899544592,0,0.227407842100826,0.268685509963463,0,0.136316512044235
24.615,3.71202983375565,1.3708075166906,0,1.8104405212439,0.259728435532962,0,0.227390446833049,0.268664957214048,0,0.13627682397813
24.6168,3.71389742391386,1.37049030452487,0,1.81045182727368,0.259831774199557,0,0.227372700725572,0.268643989942677,0,0.136236975689255
24.6186,3.71576506227386,1.37017318698942,0,1.81046283859238,0.259934914772299,0,0.227354604618953,0.26862260914248,0,0.136196968076307
24.6204,3.71763274875707,1.36985616507533,0,1.8104735556019,0.260037856483045,0,0.227336159358531,0.268600815812236,0,0.136156802039616
24.6222,3.71950048328498,1.36953923977161,0,1.81048397870548,0.260140598567594,0,0.227317365794424,0.268578610956372,0,0.136116478481147
24.624,3.72136826577926,1.36922241206519,0,1.81049410830772,0.260243140265681,0,0.227298224781532,0.268555995584965,0,0.136075998304503
24.6258,3.72323609616166,1.36890568294091,0,1.81050394481457,0.260345480820981,0,0.227278737179535,0.268532970713737,0,0.136035362414921
24.6276,3.72510397435407,1.36858905338156,0,1.81051348863331,0.260447619481105,0,0.227258903852893,0.268509537364061,0,0.135994571719273
24.6294,3.72697190027849,1.36827252436784,0,1.8105227401726,0.260549555497605,0,0.227238725670847,0.268485696562956,0,0.135953627126066
24.6312,3.72883987385707,1.36795609687838,0,1.81053169984242,0.260651288125971,0,0.227218203507419,0.268461449343092,0,0.135912529545443
24.633,3.73070789501204,1.36763977188974,0,1.81054036805412,0.260752816625628,0,0.227197338241409,0.268436796742783,0,0.135871279889183
24.6348,3.73257596366579,1.36732355037641,0,1.81054874522039,0.260854140259945,0,0.227176130756401,0.268411739805996,0,0.1358298790707
24.6366,3.73444407974082,1.36700743331078,0,1.81055683175527,0.260955258296224,0,0.227154581940758,0.268386279582343,0,0.135788328005042
24.6384,3.73631224315974,1.3666914216632,0,1.81056462807415,0.26105617000571,0,0.227132692687621,0.268360417127085,0,0.135746627608894
24.6402,3.73818045384529,1.36637551640192,0,1.81057213459376,0.261156874663581,0,0.227110463894916,0.268334153501131,0,0.135704778800576
24.642,3.74004871172034,1.36605971849314,0,1.81057935173221,0.26125737154896,0,0.227087896465346,0.26830748977104,0,0.135662782500043
24.6438,3.74191701670788,1.36574402890095,0,1.81058627990893,0.261357659944902,0,0.227064991306396,0.268280427009015,0,0.135620639628886
24.6456,3.74378536873101,1.3654284485874,0,1.8105929195447,0.261457739138404,0,0.227041749330332,0.268252966292913,0,0.135578351110329
24.6474,3.74565376771296,1.36511297851246,0,1.81059927106166,0.261557608420402,0,0.227018171454198,0.268225108706234,0,0.135535917869236
24.6492,3.74752221357709,1.364797619634,0,1.81060533488331,0.261657267085767,0,0.226994258599822,0.268196855338129,0,0.135493340832101
24.651,3.74939070624687,1.36448237290785,0,1.81061111143447,0.261756714433311,0,0.226970011693809,0.268168207283397,0,0.135450620927058
24.6528,3.7512592456459,1.36416723928775,0,1.81061660114134,0.261855949765785,0,0.226945431667547,0.268139165642483,0,0.135407759083873
24.6546,3.75312783169789,1.36385221972536,0,1.81062180443144,0.261954972389875,0,0.226920519457204,0.268109731521485,0,0.13536475623395
24.6564,3.75499646432669,1.36353731517027,0,1.81062672173367,0.262053781616209,0,0.226895276003726,0.268079906032143,0,0.135321613310325
24.6582,3.75686514345626,1.36322252657,0,1.81063135347825,0.26215237675935,0,0.226869702252844,0.26804969029185,0,0.135278331247674
24.66,3.75873386901068,1.36290785487,0,1.81063570009677,0.262250757137804,0,0.226843799155066,0.268019085423646,0,0.135234910982304
24.6618,3.76060264091417,1.36259330101363,0,1.81063976202217,0.26234892207401,0,0.226817567665682,0.267988092556218,0,0.135191353452159
24.6636,3.76247145909106,1.36227886594219,0,1.81064353968873,0.262446870894349,0,0.226791008744761,0.267956712823902,0,0.13514765959682
24.6654,3.76434032346578,1.3619645505949,0,1.81064703353207,0.262544602929139,0,0.226764123357154,0.267924947366682,0,0.1351038303575
24.6672,3.76620923396293,1.36165035590891,0,1.81065024398917,0.262642117512636,0,0.226736912472492,0.26789279733019,0,0.135059866677051
24.669,3.76807819050719,1.36133628281928,0,1.81065317149838,0.262739413983037,0,0.226709377065187,0.267860263865708,0,0.135015769499958
24.6708,3.76994719302339,1.36102233225903,0,1.81065581649937,0.262836491682474,0,0.226681518114429,0.267827348130164,0,0.134971539772341
24.6726,3.77181624143647,1.36070850515906,0,1.81065817943317,0.262933349957019,0,0.226653336604193,0.267794051286135,0,0.134927178441957
24.6744,3.77368533567148,1.36039480244824,0,1.81066026074215,0.263029988156682,0,0.22662483352323,0.267760374501847,0,0.134882686458198
24.6762,3.77555447565361,1.36008122505334,0,1.81066206087005,0.263126405635412,0,0.226596009865075,0.267726318951172,0,0.134838064772091
24.678,3.77742366130817,1.35976777389905,0,1.81066358026194,0.263222601751096,0,0.22656686662804,0.267691885813632,0,0.134793314336298
24.6798,3.7792928925606,1.35945444990801,0,1.81066481936425,0.263318575865558,0,0.22653740481522,0.267657076274397,0,0.134748436105117
24.6816,3.78116216933643,1.35914125400077,0,1.81066577862476,0.263414327344563,0,0.226507625434491,0.267621891524286,0,0.13470343103448
24.6834,3.78303149156135,1.3588281870958,0,1.81066645849259,0.263509855557812,0,0.226477529498507,0.267586332759764,0,0.134658300081958
24.6852,3.78490085916115,1.35851525010952,0,1.81066685941822,0.263605159878947,0,0.226447118024704,0.267550401182946,0,0.134613044206753
24.687,3.78677027206175,1.35820244395625,0,1.81066698185348,0.263700239685544,0,0.226416392035298,0.267514098001594,0,0.134567664369704
24.6888,3.78863973018919,1.35788976954825,0,1.81066682625153,0.263795094359123,0,0.226385352557286,0.267477424429119,0,0.134522161533286
24.6906,3.79050923346963,1.3575772277957,0,1.8106663930669,0.263889723285138,0,0.226354000622446,0.267440381684581,0,0.13447653666161
24.6924,3.79237878182935,1.35726481960671,0,1.81066568275546,0.263984125852983,0,0.226322337267335,0.267402970992687,0,0.13443079072042
24.6942,3.79424837519477,1.35695254588731,0,1.81066469577444,0.26407830145599,0,0.226290363533291,0.267365193583792,0,0.134384924677097
24.696,3.79611801349241,1.35664040754146,0,1.81066343258241,0.264172249491431,0,0.226258080466433,0.267327050693899,0,0.134338939500657
24.6978,3.79798769664892,1.35632840547104,0,1.81066189363929,0.264265969360513,0,0.22622548911766,0.267288543564661,0,0.134292836161751
24.6996,3.79985742459108,1.35601654057588,0,1.81066007940635,0.264359460468385,0,0.226192590542651,0.267249673443378,0,0.134246615632666
24.7014,3.80172719724578,1.35570481375369,0,1.81065799034621,0.264452722224131,0,0.226159385801868,0.267210441582998,0,0.134200278887325
24.7032,3.80359701454003,1.35539322590016,0,1.81065562692283,0.264545754040777,0,0.22612587596055,0.267170849242117,0,0.134153826901285
24.705,3.80546687640099,1.35508177790886,0,1.81065298960155,0.264638555335284,0,0.226092062088718,0.267130897684981,0,0.134107260651738
24.7068,3.8073367827559,1.3547704706713,0,1.81065007884902,0.264731125528554,0,0.226057945261174,0.267090588181482,0,0.134060581117512
24.7086,3.80920673353216,1.35445930507694,0,1.81064689513327,0.264823464045425,0,0.226023526557501,0.267049922007161,0,0.134013789279072
24.7104,3.81107672865727,1.35414828201467,0,1.81064343892047,0.264915570308736,0,0.225988807039978,0.267008900417118,0,0.133966886103719
24.7122,3.81294676805891,1.35383740254802,0,1.8106397103255,0.265007443064209,0,0.225953785303702,0.266967521751439,0,0.133919870912886
24.714,3.81481685166621,1.35352666769291,0,1.81063570959251,0.265099081224594,0,0.225918460750991,0.266925785303954,0,0.133872743596914
24.7158,3.81668697940883,1.35321607834622,0,1.81063143721386,0.265190484153123,0,0.225882834485788,0.266883692378988,0,0.133825505190492
24.7176,3.81855715121652,1.3529056354028,0,1.81062689368239,0.265281651216842,0,0.225846907612685,0.266841244281632,0,0.133778156726718
24.7194,3.82042736701913,1.35259533975551,0,1.81062207949137,0.265372581786611,0,0.225810681236916,0.266798442317734,0,0.133730699237099
24.7212,3.82229762674661,1.35228519229519,0,1.81061699513456,0.265463275237106,0,0.22577415646436,0.266755287793907,0,0.133683133751548
24.723,3.82416793032897,1.35197519391066,0,1.81061164110615,0.265553730946814,0,0.225737334401541,0.266711782017522,0,0.13363546129839
24.7248,3.82603827769635,1.35166534548875,0,1.81060601790078,0.265643948298041,0,0.225700216155627,0.266667926296717,0,0.133587682904353
24.7266,3.82790866877896,1.35135564791428,0,1.81060012601356,0.265733926676904,0,0.225662802834432,0.266623721940386,0,0.133539799594578
24.7284,3.82977910350712,1.35104610207005,0,1.81059396594005,0.265823665473334,0,0.225625095546413,0.266579170258187,0,0.133491812392611
24.7302,3.83164958181121,1.35073670883685,0,1.81058753817626,0.26591316408108,0,0.225587095400672,0.266534272560541,0,0.133443722320408
24.732,3.83352010362173,1.35042746909347,0,1.81058084321866,0.266002421897701,0,0.225548803506956,0.266489030158628,0,0.133395530398332
24.7338,3.83539066886927,1.35011838371668,0,1.81057388156418,0.266091438324573,0,0.225510220975657,0.26644344436439,0,0.133347237645154
24.7356,3.8372612774845,1.34980945358127,0,1.8105666537102,0.266180212766886,0,0.22547134891781,0.266397516490534,0,0.133298845078055
24.7374,3.83913192939819,1.34950067955997,0,1.81055916015454,0.266268744633644,0,0.225432188445095,0.266351247850523,0,0.133250353712621
24.7392,3.84100262454119,1.34919206252355,0,1.8105514013955,0.266357033337666,0,0.225392740669838,0.266304639758586,0,0.133201764562849
24.741,3.84287336284447,1.34888360334074,0,1.81054337793182,0.266445078295583,0,0.225353006705009,0.266257693529712,0,0.133153078641143
24.7428,3.84474414423906,1.34857530287829,0,1.8105350902627,0.266532878927844,0,0.225312987664222,0.266210410479652,0,0.133104296958316
24.7446,3.8466149686561,1.3482671620009,0,1.81052653888779,0.26662043465871,0,0.225272684661735,0.266162791924917,0,0.133055420523587
24.7464,3.84848583602682,1.34795918157129,0,1.81051772430719,0.266707744916257,0,0.225232098812452,0.266114839182782,0,0.133006450344586
24.7482,3.85035674628254,1.34765136245018,0,1.81050864702149,0.266794809132375,0,0.225191231231921,0.266066553571281,0,0.132957387427349
24.75,3.85222769935466,1.34734370549624,0,1.81049930753168,0.266881626742769,0,0.225150083036336,0.266017936409213,0,0.13290823277632
