T,trigData_1,trigData_2,trigData_3,trigData_4,trigData_5,trigData_6
11.0304,0,-1.69877277459846,0.612026880946777,0.577350269189626,0.155764338500426,1.00372428141622
11.0322,0,-1.69878868644394,0.612037402504647,0.577350269189626,0.155764338500426,1.00372428141622
11.034,0,-1.69880459828942,0.612047924062517,0.577350269189626,0.155764338500426,1.00372428141622
11.0358,0,-1.6988205101349,0.612058445620387,0.577350269189626,0.155764338500426,1.00372428141622
11.0376,0,-1.69883642198039,0.612068967178257,0.577350269189626,0.155764338500426,1.00372428141622
11.0394,0,-1.69885233382587,0.612079488736127,0.577350269189626,0.155764338500426,1.00372428141622
11.0412,0,-1.69886824567135,0.612090010293997,0.577350269189626,0.155764338500426,1.00372428141622
11.043,0,-1.69888415751683,0.612100531851867,0.577350269189626,0.155764338500426,1.00372428141622
11.0448,0,-1.69890006936231,0.612111053409737,0.577350269189626,0.155764338500426,1.00372428141622
11.0466,0,-1.69891598120779,0.612121574967607,0.577350269189626,0.155764338500426,1.00372428141622
11.0484,0,-1.69893189305328,0.612132096525477,0.577350269189626,0.155764338500426,1.00372428141622
11.0502,0,-1.69894780489876,0.612142618083347,0.577350269189626,0.155764338500426,1.00372428141622
11.052,0,-1.69896371674424,0.612153139641217,0.577350269189626,0.155764338500426,1.00372428141622
11.0538,0,-1.69897962858972,0.612163661199087,0.577350269189626,0.155764338500426,1.00372428141622
11.0556,0,-1.6989955404352,0.612174182756957,0.577350269189626,0.155764338500426,1.00372428141622
11.0574,0,-1.69901145228068,0.612184704314827,0.577350269189626,0.155764338500426,1.00372428141622
11.0592,0,-1.69902736412617,0.612195225872697,0.577350269189626,0.155764338500426,1.00372428141622
11.061,0,-1.69904327597165,0.612205747430567,0.577350269189626,0.155764338500426,1.00372428141622
11.0628,0,-1.69905918781713,0.612216268988437,0.577350269189626,0.155764338500426,1.00372428141622
11.0646,0,-1.69907509966261,0.612226790546307,0.577350269189626,0.155764338500426,1.00372428141622
11.0664,0,-1.69909101150809,0.612237312104177,0.577350269189626,0.155764338500426,1.00372428141622
11.0682,0,-1.69910692335357,0.612247833662047,0.577350269189626,0.155764338500426,1.00372428141622
11.07,0,-1.69912283519906,0.612258355219917,0.577350269189626,0.155764338500426,1.00372428141622
11.0718,0,-1.69913874704454,0.612268876777787,0.577350269189626,0.155764338500426,1.00372428141622
11.0736,0,-1.69915465889002,0.612279398335656,0.577350269189626,0.155764338500426,1.00372428141622
11.0754,0,-1.6991705707355,0.612289919893526,0.577350269189626,0.155764338500426,1.00372428141622
11.0772,0,-1.69918648258098,0.612300441451396,0.577350269189626,0.155764338500426,1.00372428141622
11.079,0,-1.69920239442646,0.612310963009266,0.577350269189626,0.155764338500426,1.00372428141622
11.0808,0,-1.69921830627195,0.612321484567136,0.577350269189626,0.155764338500426,1.00372428141622
11.0826,0,-1.69923421811743,0.612332006125006,0.577350269189626,0.155764338500426,1.00372428141622
11.0844,0,-1.69925012996291,0.612342527682876,0.577350269189626,0.155764338500426,1.00372428141622
11.0862,0,-1.69926604180839,0.612353049240746,0.577350269189626,0.155764338500426,1.00372428141622
11.088,0,-1.69928195365387,0.612363570798616,0.577350269189626,0.155764338500426,1.00372428141622
11.0898,0,-1.69929786549936,0.612374092356486,0.577350269189626,0.155764338500426,1.00372428141622
11.0916,0,-1.69931377734484,0.612384613914356,0.577350269189626,0.155764338500426,1.00372428141622
11.0934,0,-1.69932968919032,0.612395135472226,0.577350269189626,0.155764338500426,1.00372428141622
11.0952,0,-1.6993456010358,0.612405657030096,0.577350269189626,0.155764338500426,1.00372428141622
11.097,0,-1.69936151288128,0.612416178587966,0.577350269189626,0.155764338500426,1.00372428141622
11.0988,0,-1.69937742472676,0.612426700145836,0.577350269189626,0.155764338500426,1.00372428141622
11.1006,0,-1.69939333657225,0.612437221703706,0.577350269189626,0.155764338500426,1.00372428141622
11.1024,0,-1.69940924841773,0.612447743261576,0.577350269189626,0.155764338500426,1.00372428141622
11.1042,0,-1.69942516026321,0.612458264819446,0.577350269189626,0.155764338500426,1.00372428141622
11.106,0,-1.69944107210869,0.612468786377316,0.577350269189626,0.155764338500426,1.00372428141622
11.1078,0,-1.69945698395417,0.612479307935186,0.577350269189626,0.155764338500426,1.00372428141622
11.1096,0,-1.69947289579965,0.612489829493056,0.577350269189626,0.155764338500426,1.00372428141622
11.1114,0,-1.69948880764514,0.612500351050926,0.577350269189626,0.155764338500426,1.00372428141622
11.1132,0,-1.69950471949062,0.612510872608796,0.577350269189626,0.155764338500426,1.00372428141622
11.115,0,-1.6995206313361,0.612521394166666,0.577350269189626,0.155764338500426,1.00372428141622
11.1168,0,-1.69953654318158,0.612531915724536,0.577350269189626,0.155764338500426,1.00372428141622
11.1186,0,-1.69955245502706,0.612542437282406,0.577350269189626,0.155764338500426,1.00372428141622
11.1204,0,-1.69956836687254,0.612552958840276,0.577350269189626,0.155764338500426,1.00372428141622
11.1222,0,-1.69958427871803,0.612563480398146,0.577350269189626,0.155764338500426,1.00372428141622
11.124,0,-1.69960019056351,0.612574001956016,0.577350269189626,0.155764338500426,1.00372428141622
11.1258,0,-1.69961610240899,0.612584523513886,0.577350269189626,0.155764338500426,1.00372428141622
11.1276,0,-1.69963201425447,0.612595045071756,0.577350269189626,0.155764338500426,1.00372428141622
11.1294,0,-1.69964792609995,0.612605566629626,0.577350269189626,0.155764338500426,1.00372428141622
11.1312,0,-1.69966383794543,0.612616088187496,0.577350269189626,0.155764338500426,1.00372428141622
11.133,0,-1.69967974979092,0.612626609745366,0.577350269189626,0.155764338500426,1.00372428141622
11.1348,0,-1.6996956616364,0.612637131303236,0.577350269189626,0.155764338500426,1.00372428141622
11.1366,0,-1.69971157348188,0.612647652861106,0.577350269189626,0.155764338500426,1.00372428141622
11.1384,0,-1.69972748532736,0.612658174418976,0.577350269189626,0.155764338500426,1.00372428141622
11.1402,0,-1.69974339717284,0.612668695976845,0.577350269189626,0.155764338500426,1.00372428141622
11.142,0,-1.69975930901832,0.612679217534716,0.577350269189626,0.155764338500426,1.00372428141622
11.1438,0,-1.69977522086381,0.612689739092586,0.577350269189626,0.155764338500426,1.00372428141622
11.1456,0,-1.69979113270929,0.612700260650455,0.577350269189626,0.155764338500426,1.00372428141622
11.1474,0,-1.69980704455477,0.612710782208325,0.577350269189626,0.155764338500426,1.00372428141622
11.1492,0,-1.69982295640025,0.612721303766195,0.577350269189626,0.155764338500426,1.00372428141622
11.151,0,-1.69983886824573,0.612731825324065,0.577350269189626,0.155764338500426,1.00372428141622
11.1528,0,-1.69985478009121,0.612742346881935,0.577350269189626,0.155764338500426,1.00372428141622
11.1546,0,-1.6998706919367,0.612752868439805,0.577350269189626,0.155764338500426,1.00372428141622
11.1564,0,-1.69988660378218,0.612763389997675,0.577350269189626,0.155764338500426,1.00372428141622
11.1582,0,-1.69990251562766,0.612773911555545,0.577350269189626,0.155764338500426,1.00372428141622
11.16,0,-1.69991842747314,0.612784433113415,0.577350269189626,0.155764338500426,1.00372428141622
11.1618,0,-1.69993433931862,0.612794954671285,0.577350269189626,0.155764338500426,1.00372428141622
11.1636,0,-1.69995025116411,0.612805476229155,0.577350269189626,0.155764338500426,1.00372428141622
11.1654,0,-1.69996616300959,0.612815997787025,0.577350269189626,0.155764338500426,1.00372428141622
11.1672,0,-1.69998207485507,0.612826519344895,0.577350269189626,0.155764338500426,1.00372428141622
11.169,0,-1.69999798670055,0.612837040902765,0.577350269189626,0.155764338500426,1.00372428141622
11.1708,0,-1.70001389854603,0.612847562460635,0.577350269189626,0.155764338500426,1.00372428141622
11.1726,0,-1.70002981039151,0.612858084018505,0.577350269189626,0.155764338500426,1.00372428141622
11.1744,0,-1.700045722237,0.612868605576375,0.577350269189626,0.155764338500426,1.00372428141622
11.1762,0,-1.70006163408248,0.612879127134245,0.577350269189626,0.155764338500426,1.00372428141622
11.178,0,-1.70007754592796,0.612889648692115,0.577350269189626,0.155764338500426,1.00372428141622
11.1798,0,-1.70009345777344,0.612900170249985,0.577350269189626,0.155764338500426,1.00372428141622
11.1816,0,-1.70010936961892,0.612910691807855,0.577350269189626,0.155764338500426,1.00372428141622
11.1834,0,-1.7001252814644,0.612921213365725,0.577350269189626,0.155764338500426,1.00372428141622
11.1852,0,-1.70014119330989,0.612931734923595,0.577350269189626,0.155764338500426,1.00372428141622
11.187,0,-1.70015710515537,0.612942256481465,0.577350269189626,0.155764338500426,1.00372428141622
11.1888,0,-1.70017301700085,0.612952778039335,0.577350269189626,0.155764338500426,1.00372428141622
11.1906,0,-1.70018892884633,0.612963299597205,0.577350269189626,0.155764338500426,1.00372428141622
11.1924,0,-1.70020484069181,0.612973821155075,0.577350269189626,0.155764338500426,1.00372428141622
11.1942,0,-1.70022075253729,0.612984342712945,0.577350269189626,0.155764338500426,1.00372428141622
11.196,0,-1.70023666438278,0.612994864270815,0.577350269189626,0.155764338500426,1.00372428141622
11.1978,0,-1.70025257622826,0.613005385828685,0.577350269189626,0.155764338500426,1.00372428141622
11.1996,0,-1.70026848807374,0.613015907386555,0.577350269189626,0.155764338500426,1.00372428141622
11.2014,0,-1.70028439991922,0.613026428944425,0.577350269189626,0.155764338500426,1.00372428141622
11.2032,0,-1.7003003117647,0.613036950502295,0.577350269189626,0.155764338500426,1.00372428141622
11.205,0,-1.70031622361018,0.613047472060165,0.577350269189626,0.155764338500426,1.00372428141622
11.2068,0,-1.70033213545567,0.613057993618035,0.577350269189626,0.155764338500426,1.00372428141622
11.2086,0,-1.70034804730115,0.613068515175905,0.577350269189626,0.155764338500426,1.00372428141622
11.2104,0,-1.70036395914663,0.613079036733775,0.577350269189626,0.155764338500426,1.00372428141622
11.2122,0,-1.70037987099211,0.613089558291644,0.577350269189626,0.155764338500426,1.00372428141622
11.214,0,-1.70039578283759,0.613100079849515,0.577350269189626,0.155764338500426,1.00372428141622
11.2158,0,-1.70041169468307,0.613110601407384,0.577350269189626,0.155764338500426,1.00372428141622
11.2176,0,-1.70042760652856,0.613121122965254,0.577350269189626,0.155764338500426,1.00372428141622
11.2194,0,-1.70044351837404,0.613131644523124,0.577350269189626,0.155764338500426,1.00372428141622
11.2212,0,-1.70045943021952,0.613142166080994,0.577350269189626,0.155764338500426,1.00372428141622
11.223,0,-1.700475342065,0.613152687638864,0.577350269189626,0.155764338500426,1.00372428141622
11.2248,0,-1.70049125391048,0.613163209196734,0.577350269189626,0.155764338500426,1.00372428141622
11.2266,0,-1.70050716575596,0.613173730754604,0.577350269189626,0.155764338500426,1.00372428141622
11.2284,0,-1.70052307760145,0.613184252312474,0.577350269189626,0.155764338500426,1.00372428141622
11.2302,0,-1.70053898944693,0.613194773870344,0.577350269189626,0.155764338500426,1.00372428141622
11.232,0,-1.70055490129241,0.613205295428214,0.577350269189626,0.155764338500426,1.00372428141622
11.2338,0,-1.70057081313789,0.613215816986084,0.577350269189626,0.155764338500426,1.00372428141622
11.2356,0,-1.70058672498337,0.613226338543954,0.577350269189626,0.155764338500426,1.00372428141622
11.2374,0,-1.70060263682885,0.613236860101824,0.577350269189626,0.155764338500426,1.00372428141622
11.2392,0,-1.70061854867434,0.613247381659694,0.577350269189626,0.155764338500426,1.00372428141622
11.241,0,-1.70063446051982,0.613257903217564,0.577350269189626,0.155764338500426,1.00372428141622
11.2428,0,-1.7006503723653,0.613268424775434,0.577350269189626,0.155764338500426,1.00372428141622
11.2446,0,-1.70066628421078,0.613278946333304,0.577350269189626,0.155764338500426,1.00372428141622
11.2464,0,-1.70068219605626,0.613289467891174,0.577350269189626,0.155764338500426,1.00372428141622
11.2482,0,-1.70069810790175,0.613299989449044,0.577350269189626,0.155764338500426,1.00372428141622
11.25,0,-1.70071401974723,0.613310511006914,0.577350269189626,0.155764338500426,1.00372428141622
11.2518,0,-1.70072993159271,0.613321032564784,0.577350269189626,0.155764338500426,1.00372428141622
11.2536,0,-1.70074584343819,0.613331554122654,0.577350269189626,0.155764338500426,1.00372428141622
11.2554,0,-1.70076175528367,0.613342075680524,0.577350269189626,0.155764338500426,1.00372428141622
11.2572,0,-1.70077766712915,0.613352597238394,0.577350269189626,0.155764338500426,1.00372428141622
11.259,0,-1.70079357897464,0.613363118796264,0.577350269189626,0.155764338500426,1.00372428141622
11.2608,0,-1.70080949082012,0.613373640354134,0.577350269189626,0.155764338500426,1.00372428141622
11.2626,0,-1.7008254026656,0.613384161912004,0.577350269189626,0.155764338500426,1.00372428141622
11.2644,0,-1.70084131451108,0.613394683469874,0.577350269189626,0.155764338500426,1.00372428141622
11.2662,0,-1.70085722635656,0.613405205027744,0.577350269189626,0.155764338500426,1.00372428141622
11.268,0,-1.70087313820204,0.613415726585614,0.577350269189626,0.155764338500426,1.00372428141622
11.2698,0,-1.70088905004753,0.613426248143484,0.577350269189626,0.155764338500426,1.00372428141622
11.2716,0,-1.70090496189301,0.613436769701354,0.577350269189626,0.155764338500426,1.00372428141622
11.2734,0,-1.70092087373849,0.613447291259224,0.577350269189626,0.155764338500426,1.00372428141622
11.2752,0,-1.70093678558397,0.613457812817094,0.577350269189626,0.155764338500426,1.00372428141622
11.277,0,-1.70095269742945,0.613468334374964,0.577350269189626,0.155764338500426,1.00372428141622
11.2788,0,-1.70096860927493,0.613478855932834,0.577350269189626,0.155764338500426,1.00372428141622
11.2806,0,-1.70098452112042,0.613489377490704,0.577350269189626,0.155764338500426,1.00372428141622
11.2824,0,-1.7010004329659,0.613499899048573,0.577350269189626,0.155764338500426,1.00372428141622
11.2842,0,-1.70101634481138,0.613510420606443,0.577350269189626,0.155764338500426,1.00372428141622
11.286,0,-1.70103225665686,0.613520942164314,0.577350269189626,0.155764338500426,1.00372428141622
11.2878,0,-1.70104816850234,0.613531463722183,0.577350269189626,0.155764338500426,1.00372428141622
11.2896,0,-1.70106408034782,0.613541985280053,0.577350269189626,0.155764338500426,1.00372428141622
11.2914,0,-1.70107999219331,0.613552506837923,0.577350269189626,0.155764338500426,1.00372428141622
11.2932,0,-1.70109590403879,0.613563028395793,0.577350269189626,0.155764338500426,1.00372428141622
11.295,0,-1.70111181588427,0.613573549953663,0.577350269189626,0.155764338500426,1.00372428141622
11.2968,0,-1.70112772772975,0.613584071511533,0.577350269189626,0.155764338500426,1.00372428141622
11.2986,0,-1.70114363957523,0.613594593069403,0.577350269189626,0.155764338500426,1.00372428141622
11.3004,0,-1.70115955142071,0.613605114627273,0.577350269189626,0.155764338500426,1.00372428141622
11.3022,0,-1.7011754632662,0.613615636185143,0.577350269189626,0.155764338500426,1.00372428141622
11.304,0,-1.70119137511168,0.613626157743013,0.577350269189626,0.155764338500426,1.00372428141622
11.3058,0,-1.70120728695716,0.613636679300883,0.577350269189626,0.155764338500426,1.00372428141622
11.3076,0,-1.70122319880264,0.613647200858753,0.577350269189626,0.155764338500426,1.00372428141622
11.3094,0,-1.70123911064812,0.613657722416623,0.577350269189626,0.155764338500426,1.00372428141622
11.3112,0,-1.7012550224936,0.613668243974493,0.577350269189626,0.155764338500426,1.00372428141622
11.313,0,-1.70127093433909,0.613678765532363,0.577350269189626,0.155764338500426,1.00372428141622
11.3148,0,-1.70128684618457,0.613689287090233,0.577350269189626,0.155764338500426,1.00372428141622
11.3166,0,-1.70130275803005,0.613699808648103,0.577350269189626,0.155764338500426,1.00372428141622
11.3184,0,-1.70131866987553,0.613710330205973,0.577350269189626,0.155764338500426,1.00372428141622
11.3202,0,-1.70133458172101,0.613720851763843,0.577350269189626,0.155764338500426,1.00372428141622
11.322,0,-1.7013504935665,0.613731373321713,0.577350269189626,0.155764338500426,1.00372428141622
11.3238,0,-1.70136640541198,0.613741894879583,0.577350269189626,0.155764338500426,1.00372428141622
11.3256,0,-1.70138231725746,0.613752416437453,0.577350269189626,0.155764338500426,1.00372428141622
11.3274,0,-1.70139822910294,0.613762937995323,0.577350269189626,0.155764338500426,1.00372428141622
11.3292,0,-1.70141414094842,0.613773459553193,0.577350269189626,0.155764338500426,1.00372428141622
11.331,0,-1.7014300527939,0.613783981111063,0.577350269189626,0.155764338500426,1.00372428141622
11.3328,0,-1.70144596463939,0.613794502668933,0.577350269189626,0.155764338500426,1.00372428141622
11.3346,0,-1.70146187648487,0.613805024226803,0.577350269189626,0.155764338500426,1.00372428141622
11.3364,0,-1.70147778833035,0.613815545784673,0.577350269189626,0.155764338500426,1.00372428141622
11.3382,0,-1.70149370017583,0.613826067342543,0.577350269189626,0.155764338500426,1.00372428141622
11.34,0,-1.70150961202131,0.613836588900413,0.577350269189626,0.155764338500426,1.00372428141622
11.3418,0,-1.70152552386679,0.613847110458283,0.577350269189626,0.155764338500426,1.00372428141622
11.3436,0,-1.70154143571228,0.613857632016153,0.577350269189626,0.155764338500426,1.00372428141622
11.3454,0,-1.70155734755776,0.613868153574023,0.577350269189626,0.155764338500426,1.00372428141622
11.3472,0,-1.70157325940324,0.613878675131893,0.577350269189626,0.155764338500426,1.00372428141622
11.349,0,-1.70158917124872,0.613889196689763,0.577350269189626,0.155764338500426,1.00372428141622
11.3508,0,-1.7016050830942,0.613899718247633,0.577350269189626,0.155764338500426,1.00372428141622
11.3526,0,-1.70162099493968,0.613910239805503,0.577350269189626,0.155764338500426,1.00372428141622
11.3544,0,-1.70163690678517,0.613920761363372,0.577350269189626,0.155764338500426,1.00372428141622
11.3562,0,-1.70165281863065,0.613931282921242,0.577350269189626,0.155764338500426,1.00372428141622
11.358,0,-1.70166873047613,0.613941804479112,0.577350269189626,0.155764338500426,1.00372428141622
11.3598,0,-1.70168464232161,0.613952326036982,0.577350269189626,0.155764338500426,1.00372428141622
11.3616,0,-1.70170055416709,0.613962847594852,0.577350269189626,0.155764338500426,1.00372428141622
11.3634,0,-1.70171646601257,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3652,0,-1.70173237785806,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.367,0,-1.70174828970354,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3688,0,-1.70176420154902,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3706,0,-1.7017801133945,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3724,0,-1.70179602523998,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3742,0,-1.70181193708546,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.376,0,-1.70182784893095,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3778,0,-1.70184376077643,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3796,0,-1.70185967262191,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3814,0,-1.70187558446739,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3832,0,-1.70189149631287,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.385,0,-1.70190740815835,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3868,0,-1.70192332000384,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3886,0,-1.70193923184932,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3904,0,-1.7019551436948,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3922,0,-1.70197105554028,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.394,0,-1.70198696738576,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3958,0,-1.70200287923125,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3976,0,-1.70201879107673,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.3994,0,-1.70203470292221,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4012,0,-1.70205061476769,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.403,0,-1.70206652661317,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4048,0,-1.70208243845865,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4066,0,-1.70209835030414,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4084,0,-1.70211426214962,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4102,0,-1.7021301739951,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.412,0,-1.70214608584058,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4138,0,-1.70216199768606,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4156,0,-1.70217790953154,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4174,0,-1.70219382137703,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4192,0,-1.70220973322251,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.421,0,-1.70222564506799,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4228,0,-1.70224155691347,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4246,0,-1.70225746875895,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4264,0,-1.70227338060443,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4282,0,-1.70228929244992,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.43,0,-1.7023052042954,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4318,0,-1.70232111614088,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4336,0,-1.70233702798636,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4354,0,-1.70235293983184,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4372,0,-1.70236885167732,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.439,0,-1.70238476352281,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4408,0,-1.70240067536829,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4426,0,-1.70241658721377,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4444,0,-1.70243249905925,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4462,0,-1.70244841090473,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.448,0,-1.70246432275021,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4498,0,-1.7024802345957,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4516,0,-1.70249614644118,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4534,0,-1.70251205828666,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4552,0,-1.70252797013214,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.457,0,-1.70254388197762,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4588,0,-1.7025597938231,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4606,0,-1.70257570566859,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4624,0,-1.70259161751407,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4642,0,-1.70260752935955,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.466,0,-1.70262344120503,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4678,0,-1.70263935305051,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4696,0,-1.702655264896,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4714,0,-1.70267117674148,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4732,0,-1.70268708858696,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.475,0,-1.70270300043244,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4768,0,-1.70271891227792,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4786,0,-1.7027348241234,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4804,0,-1.70275073596889,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4822,0,-1.70276664781437,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.484,0,-1.70278255965985,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4858,0,-1.70279847150533,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4876,0,-1.70281438335081,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4894,0,-1.70283029519629,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4912,0,-1.70284620704178,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.493,0,-1.70286211888726,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4948,0,-1.70287803073274,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4966,0,-1.70289394257822,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.4984,0,-1.7029098544237,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5002,0,-1.70292576626918,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.502,0,-1.70294167811467,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5038,0,-1.70295758996015,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5056,0,-1.70297350180563,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5074,0,-1.70298941365111,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5092,0,-1.70300532549659,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.511,0,-1.70302123734207,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5128,0,-1.70303714918756,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5146,0,-1.70305306103304,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5164,0,-1.70306897287852,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5182,0,-1.703084884724,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.52,0,-1.70310079656948,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5218,0,-1.70311670841496,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5236,0,-1.70313262026045,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5254,0,-1.70314853210593,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5272,0,-1.70316444395141,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.529,0,-1.70318035579689,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5308,0,-1.70319626764237,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5326,0,-1.70321217948785,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5344,0,-1.70322809133334,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5362,0,-1.70324400317882,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.538,0,-1.7032599150243,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5398,0,-1.70327582686978,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5416,0,-1.70329173871526,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5434,0,-1.70330765056074,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5452,0,-1.70332356240623,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.547,0,-1.70333947425171,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5488,0,-1.70335538609719,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5506,0,-1.70337129794267,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5524,0,-1.70338720978815,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
11.5542,0,-1.70340312163364,0.613808228793866,0.577350269189626,0.155764338500426,1.00372428141622
