T,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10
25.668,1.23174829542164,0.00477751789019028,-0.0350532690105842,2.144848944865,-0.0184441956611588,-0.0198996194593183,-0.010720495641196,-0.0100117993546707,0.0381470257104229,0.0364205524687216
25.6698,1.23175199209545,0.00482592390714224,-0.0349403389075704,2.14476400774973,-0.0184358773805214,-0.0198929089659733,-0.010664966567454,-0.00993917258065043,0.0382176358258024,0.0365216097124122
25.6716,1.23175568278401,0.00487423408150422,-0.0348274648637489,2.14467905649045,-0.0184273729878776,-0.0198859939756165,-0.0106093715058298,-0.00986651828891827,0.0382875125852317,0.0366219114137672
25.6734,1.23175936749696,0.00492244839364822,-0.0347146471990092,2.14459409166702,-0.0184186828815894,-0.0198788748990559,-0.010553711402448,-0.00979383762120087,0.0383566559951681,0.0367214571065077
25.6752,1.23176304624391,0.00497056682429271,-0.0346018862324934,2.14450911385818,-0.0184098074610215,-0.0198715521482664,-0.0104979872018448,-0.00972113171653318,0.0384250660742561,0.036820246338245
25.677,1.23176671903448,0.00501858935450243,-0.0344891822825961,2.1444241236416,-0.0184007471265405,-0.0198640261363892,-0.0104421998469685,-0.00964840171125868,0.0384927428533271,0.0369182786704807
25.6788,1.23177038587825,0.00506651596568855,-0.0343765356669646,2.14433912159382,-0.0183915022795159,-0.0198562972777322,-0.0103863502791793,-0.00957564873902923,0.0385596863753996,0.0370155536786062
25.6806,1.2317740467848,0.00511434663960856,-0.0342639467024983,2.1442541082903,-0.0183820733223192,-0.0198483659877699,-0.0103304394382491,-0.00950287393080516,0.038625896695679,0.0371120709519036
25.6824,1.23177770176371,0.00516208135836642,-0.0341514157053494,2.14416908430539,-0.0183724606583245,-0.0198402326831434,-0.0102744682623619,-0.00943007841485512,0.0386913738815581,0.0372078300935449
25.6842,1.23178135082451,0.00520972010441235,-0.0340389429909225,2.14408405021235,-0.0183626646919081,-0.0198318977816603,-0.0102184376881134,-0.00935726331675627,0.0387561180126164,0.0373028307205926
25.686,1.23178499397676,0.00525726286054298,-0.0339265288738749,2.14399900658333,-0.0183526858284488,-0.0198233617022949,-0.0101623486505114,-0.00928442975939422,0.0388201291806203,0.037397072463999
25.6878,1.23178863122998,0.00530470960990137,-0.033814173668116,2.14391395398938,-0.0183425244743278,-0.019814624865188,-0.0101062020829754,-0.00921157886296288,0.0388834074895238,0.0374905549686071
25.6896,1.23179226259369,0.00535206033597688,-0.0337018776868081,2.14382889300046,-0.0183321810369286,-0.019805687691647,-0.0100499989173368,-0.00913871174496469,0.0389459530554675,0.0375832778931497
25.6914,1.23179588807737,0.00539931502260526,-0.0335896412423658,2.14374382418543,-0.0183216559246371,-0.019796550604146,-0.00999374008383899,-0.0090658295202105,0.039007766006779,0.0376752409102501
25.6932,1.23179950769052,0.00544647365396863,-0.0334774646464562,2.14365874811204,-0.0183109495468416,-0.0197872140263255,-0.00993742651113718,-0.0089929333008196,0.0390688464839732,0.0377664437064216
25.695,1.23180312144262,0.00549353621459553,-0.0333653482099991,2.14357366534696,-0.0183000623139326,-0.0197776783829927,-0.00988105912629844,-0.0089200241962196,0.0391291946397519,0.037856885982068
25.6968,1.23180672934311,0.0055405026893608,-0.0332532922431665,2.14348857645572,-0.0182889946373034,-0.0197679441001214,-0.00982463885480179,-0.00884710331314664,0.0391888106390039,0.0379465674514829
25.6986,1.23181033140145,0.00558737306348567,-0.0331412970553832,2.1434034820028,-0.0182777469293492,-0.0197580116048519,-0.00976816662053813,-0.0087741717556453,0.0392476946588052,0.0380354878428505
25.7004,1.23181392762708,0.0056341473225378,-0.0330293629553263,2.14331838255155,-0.0182663196034679,-0.0197478813254912,-0.00971164334581016,-0.00870123062506845,0.0393058468884186,0.038123646898245
25.7022,1.23181751802941,0.00568082545243116,-0.0329174902509255,2.14323327866423,-0.0182547130740597,-0.0197375536915128,-0.00965506995133256,-0.00862828102007752,0.0393632675292941,0.0382110443736309
25.704,1.23182110261784,0.00572740743942611,-0.0328056792493629,2.14314817090199,-0.018242927756527,-0.0197270291335569,-0.00959844735623187,-0.00855532403664231,0.0394199567950687,0.0382976800388629
25.7058,1.23182468140178,0.00577389327012935,-0.0326939302570734,2.1430630598249,-0.0182309640672749,-0.0197163080834302,-0.00954177647804653,-0.00848236076804107,0.0394759149115665,0.0383835536776858
25.7076,1.23182825439059,0.00582028293149404,-0.032582243579744,2.14297794599192,-0.0182188224237106,-0.0197053909741059,-0.00948505823272679,-0.0084093923048604,0.0395311421167985,0.0384686650877349
25.7094,1.23183182159366,0.00586657641081963,-0.0324706195223145,2.14289282996089,-0.0182065032442438,-0.0196942782397239,-0.00942829353463488,-0.00833641973499541,0.0395856386609628,0.0385530140805355
25.7112,1.23183538302033,0.00591277369575197,-0.032359058388977,2.14280771228859,-0.0181940069482866,-0.0196829703155907,-0.00937148329654486,-0.00826344414364959,0.0396394048064446,0.038636600481503
25.713,1.23183893867994,0.00595887477428326,-0.0322475604831764,2.14272259353068,-0.0181813339562534,-0.0196714676381795,-0.00931462842964274,-0.00819046661333492,0.039692440827816,0.0387194241299433
25.7148,1.23184248858182,0.00600487963475213,-0.0321361261076097,2.14263747424171,-0.018168484689561,-0.0196597706451297,-0.0092577298435263,-0.00811748822387167,0.0397447470118363,0.0388014848790523
25.7166,1.23184603273528,0.00605078826584353,-0.0320247555642268,2.14255235497514,-0.0181554595706286,-0.0196478797752477,-0.00920078844620531,-0.00804451005238864,0.0397963236574517,0.0388827825959163
25.7184,1.23184957114963,0.00609660065658877,-0.0319134491542298,2.14246723628334,-0.0181422590228779,-0.0196357954685062,-0.00914380514410142,-0.00797153317332308,0.0398471710757955,0.0389633171615116
25.7202,1.23185310383415,0.00614231679636559,-0.0318022071780734,2.14238211871756,-0.0181288834707326,-0.0196235181660448,-0.00908678084204807,-0.00789855865842053,0.039897289590188,0.0390430884707049
25.722,1.23185663079811,0.00618793667489808,-0.0316910299354649,2.14229700282798,-0.0181153333396193,-0.0196110483101693,-0.00902971644329069,-0.00782558757673507,0.0399466795361367,0.0391220964322531
25.7238,1.23186015205077,0.00623346028225666,-0.0315799177253641,2.14221188916364,-0.0181016090559666,-0.0195983863443524,-0.00897261284948656,-0.00775262099462918,0.0399953412613359,0.039200340968803
25.7256,1.23186366760139,0.00627888760885815,-0.0314688708459832,2.14212677827252,-0.0180877110472055,-0.0195855327132332,-0.00891547096070487,-0.00767965997577379,0.040043275125667,0.0392778220168921
25.7274,1.23186717745919,0.00632421864546579,-0.0313578895947869,2.14204167070148,-0.0180736397417696,-0.0195724878626176,-0.00885829167542661,-0.00760670558114814,0.0400904815011986,0.0393545395269478
25.7292,1.2318706816334,0.00636945338318912,-0.0312469742684924,2.14195656699628,-0.0180593955690946,-0.0195592522394777,-0.00880107589054475,-0.00753375886904002,0.0401369607721861,0.0394304934632879
25.731,1.23187418013322,0.00641459181348405,-0.0311361251630697,2.14187146770158,-0.0180449789596189,-0.0195458262919527,-0.00874382450136413,-0.00746082089504563,0.040182713335072,0.0395056838041201
25.7328,1.23187767296785,0.00645963392815296,-0.0310253425737408,2.14178637336095,-0.0180303903447829,-0.019532210469348,-0.00868653840160142,-0.00738789271206949,0.0402277395984861,0.0395801105415427
25.7346,1.23188116014647,0.0065045797193445,-0.0309146267949806,2.14170128451686,-0.0180156301570297,-0.0195184052221358,-0.00862921848338523,-0.00731497537032464,0.0402720399832448,0.039653773681544
25.7364,1.23188464167825,0.00654942917955372,-0.0308039781205163,2.14161620171066,-0.0180006988298046,-0.0195044110019546,-0.00857186563725604,-0.00724206991733253,0.0403156149223519,0.0397266732440025
25.7382,1.23188811757233,0.00659418230162203,-0.0306933968433278,2.14153112548262,-0.0179855967975554,-0.0194902282616099,-0.00851448075216625,-0.00716917739792307,0.040358464860998,0.0397988092626871
25.74,1.23189158783787,0.00663883907873728,-0.0305828832556473,2.14144605637192,-0.0179703244957322,-0.0194758574550734,-0.00845706471548004,-0.00709629885423446,0.0404005902565609,0.0398701817852566
25.7418,1.23189505248398,0.00668339950443362,-0.0304724376489596,2.14136099491661,-0.0179548823607874,-0.0194612990374837,-0.0083996184129736,-0.00702343532571347,0.0404419915786054,0.0399407908732604
25.7436,1.23189851151979,0.00672786357259158,-0.0303620603140019,2.14127594165366,-0.017939270830176,-0.0194465534651458,-0.00834214272883493,-0.00695058784911521,0.0404826693088833,0.0400106366021378
25.7454,1.23190196495439,0.00677223127743807,-0.0302517515407642,2.14119089711893,-0.0179234903423551,-0.0194316211955313,-0.00828463854566398,-0.00687775745850329,0.0405226239413333,0.0400797190612184
25.7472,1.23190541279687,0.00681650261354642,-0.0301415116184887,2.14110586184721,-0.0179075413367844,-0.0194165026872785,-0.00822710674447249,-0.00680494518524963,0.0405618559820814,0.0401480383537221
25.749,1.23190885505631,0.00686067757583626,-0.0300313408356701,2.14102083637214,-0.0178914242539259,-0.0194011984001922,-0.00816954820468416,-0.00673215205803466,0.0406003659494406,0.040215594596759
25.7508,1.23191229174176,0.00690475615957362,-0.029921239480056,2.14093582122631,-0.0178751395352439,-0.0193857087952438,-0.00811196380413459,-0.00665937910284727,0.0406381543739106,0.0402823879213293
25.7526,1.23191572286228,0.00694873836037092,-0.0298112078386459,2.14085081694117,-0.0178586876232053,-0.0193700343345712,-0.00805435441907118,-0.00658662734298463,0.0406752217981787,0.0403484184723236
25.7544,1.2319191484269,0.00699262417418693,-0.0297012461976922,2.1407658240471,-0.0178420689612792,-0.019354175481479,-0.00799672092415329,-0.00651389779905247,0.0407115687771187,0.0404136864085224
25.7562,1.23192256844464,0.0070364135973268,-0.0295913548426999,2.14068084307336,-0.017825283993937,-0.0193381327004385,-0.00793906419245214,-0.00644119148896488,0.0407471958777917,0.0404781919025968
25.758,1.2319259829245,0.00708010662644202,-0.0294815340584262,2.14059587454813,-0.0178083331666527,-0.0193219064570873,-0.00788138509545089,-0.00636850942794444,0.0407821036794459,0.0405419351411079
25.7598,1.23192939187549,0.00712370325853053,-0.029371784128881,2.14051091899848,-0.0177912169259025,-0.0193054972182298,-0.00782368450304446,-0.00629585262852203,0.0408162927735164,0.040604916324507
25.7616,1.23193279530658,0.00716720349093658,-0.0292621053373265,2.14042597695037,-0.0177739357191651,-0.0192889054518369,-0.00776596328353977,-0.00622322210053706,0.0408497637636253,0.0406671356671356
25.7634,1.23193619322675,0.0072106073213508,-0.0291524979662777,2.14034104892867,-0.0177564899949215,-0.0192721316270462,-0.00770822230365558,-0.00615061885113734,0.0408825172655819,0.0407285933972257
25.7652,1.23193958564494,0.00725391474781017,-0.029042962297502,2.14025613545716,-0.0177388802026551,-0.0192551762141617,-0.00765046242852258,-0.00607804388477914,0.0409145539073823,0.040789289756899
25.767,1.2319429725701,0.00729712576869812,-0.028933498612019,2.14017123705851,-0.0177211067928517,-0.0192380396846541,-0.00759268452168325,-0.00600549820322703,0.04094587432921,0.040849225002168
25.7688,1.23194635401116,0.00734024038274437,-0.0288241071901013,2.14008635425428,-0.0177031702169995,-0.0192207225111608,-0.00753488944509205,-0.00593298280555412,0.0409764791834352,0.0409083994029349
25.7706,1.23194972997703,0.00738325858902505,-0.0287147883112738,2.14000148756496,-0.0176850709275889,-0.0192032251674855,-0.0074770780591153,-0.00586049868814194,0.0410063691346153,0.0409668132429924
25.7724,1.23195310047661,0.00742618038696267,-0.0286055422543136,2.13991663750991,-0.0176668093781129,-0.0191855481285987,-0.00741925122253116,-0.00578804684468036,0.0410355448594947,0.0410244668200234
25.7742,1.23195646551879,0.00746900577632609,-0.0284963692972508,2.1398318046074,-0.0176483860230669,-0.0191676918706375,-0.00736140979252974,-0.00571562826616775,0.0410640070470047,0.041081360445601
25.776,1.23195982511245,0.00751173475723055,-0.0283872697173678,2.13974698937461,-0.0176298013179483,-0.0191496568709054,-0.007303554624713,-0.00564324394091088,0.041091756398264,0.0411374944451883
25.7778,1.23196317926645,0.00755436733013764,-0.0282782437911994,2.13966219232761,-0.0176110557192575,-0.0191314436078728,-0.00724568657309484,-0.00557089485452501,0.0411187936265779,0.041192869158139
25.7796,1.23196652798963,0.00759690349585538,-0.028169291794533,2.13957741398137,-0.0175921496844966,-0.0191130525611764,-0.00718780649010092,-0.00549858198993365,0.041145119457439,0.0412474849376967
25.7814,1.23196987129084,0.00763934325553812,-0.0280604140024085,2.13949265484978,-0.0175730836721706,-0.0190944842116196,-0.00712991522656891,-0.00542630632736891,0.041170734628527,0.0413013421509953
25.7832,1.23197320917889,0.00768168661068655,-0.0279516106891183,2.13940791544559,-0.0175538581417866,-0.0190757390411724,-0.00707201363174835,-0.00535406884437128,0.0411956398897083,0.041354441179059
25.785,1.23197654166259,0.00772393356314781,-0.0278428821282073,2.1393231962805,-0.0175344735538542,-0.0190568175329713,-0.00701410255330059,-0.0052818705157896,0.0412198360030367,0.0414067824168021
25.7868,1.23197986875074,0.00776608411511538,-0.027734228592473,2.13923849786507,-0.0175149303698854,-0.0190377201713195,-0.00695618283729893,-0.00520971231378121,0.0412433237427529,0.0414583662730292
25.7886,1.23198319045211,0.00780813826912907,-0.0276256503539652,2.13915382070877,-0.0174952290523943,-0.0190184474416868,-0.00689825532822854,-0.00513759520781184,0.0412661038952846,0.0415091931704352
25.7904,1.23198650677549,0.0078500960280751,-0.0275171476839864,2.13906916532,-0.0174753700648979,-0.0189989998307094,-0.00684032086898651,-0.00506552016465571,0.0412881772592466,0.0415592635456049
25.7922,1.23198981772962,0.00789195739518608,-0.0274087208530915,2.13898453220601,-0.017455353871915,-0.0189793778261903,-0.00678238030088173,-0.00499348814839534,0.0413095446454405,0.0416085778490136
25.794,1.23199312332324,0.00793372237404097,-0.027300370131088,2.13889992187299,-0.0174351809389672,-0.018959581917099,-0.00672443446363505,-0.00492150012042177,0.0413302068768554,0.0416571365450267
25.7958,1.23199642356509,0.00797539096856509,-0.0271920957870357,2.13881533482601,-0.0174148517325784,-0.0189396125935715,-0.00666648419537917,-0.00484955703943443,0.0413501647886671,0.0417049401118999
25.7976,1.23199971846387,0.00801696318303012,-0.0270838980892472,2.13873077156905,-0.0173943667202746,-0.0189194703469107,-0.00660853033265876,-0.00477765986144125,0.0413694192282383,0.041751989041779
25.7994,1.2320030080283,0.00805843902205418,-0.0269757773052873,2.138646232605,-0.0173737263705845,-0.0188991556695856,-0.0065505737104302,-0.00470580953975842,0.0413879710551193,0.0417982838407001
25.8012,1.23200629226706,0.0080998184906017,-0.0268677337019735,2.13856171843562,-0.0173529311530391,-0.0188786690552323,-0.00649261516206192,-0.0046340070250107,0.0414058211410468,0.0418438250285895
25.803,1.23200957118882,0.00814110159398347,-0.0267597675453759,2.1384772295616,-0.0173319815381717,-0.0188580109986531,-0.00643465551933421,-0.00456225326513126,0.0414229703699449,0.0418886131392637
25.8048,1.23201284480226,0.00818228833785675,-0.0266518791008167,2.13839276648251,-0.017310877997518,-0.018837181995817,-0.00637669561243912,-0.00449054920536157,0.0414394196379248,0.0419326487204294
25.8066,1.23201611311601,0.00822337872822505,-0.0265440686328711,2.13830832969683,-0.0172896210036161,-0.0188161825438597,-0.00631873626998075,-0.00441889578825167,0.0414551698532844,0.0419759323336835
25.8084,1.23201937613871,0.00826437277143833,-0.0264363364053664,2.13822391970195,-0.0172682110300065,-0.0187950131410834,-0.00626077831897499,-0.00434729395365996,0.0414702219365089,0.0420184645545132
25.8102,1.23202263387899,0.00830527047419287,-0.0263286826813828,2.13813953699414,-0.0172466485512321,-0.0187736742869569,-0.00620282258484968,-0.00427574463875332,0.0414845768202705,0.0420602459722958
25.812,1.23202588634545,0.00834607184353138,-0.0262211077232525,2.13805518206859,-0.017224934042838,-0.0187521664821155,-0.00614486989144444,-0.00420424877800691,0.0414982354494284,0.042101277190299
25.8138,1.23202913354669,0.00838677688684291,-0.0261136117925607,2.13797085541937,-0.017203067981372,-0.0187304902283612,-0.00608692106101088,-0.00413280730320447,0.0415111987810288,0.0421415588256804
25.8156,1.2320323754913,0.00842738561186285,-0.0260061951501449,2.13788655753946,-0.0171810508443839,-0.0187086460286627,-0.00602897691421249,-0.00406142114343813,0.041523467784305,0.0421810915094881
25.8174,1.23203561218784,0.00846789802667304,-0.025898858056095,2.13780228892076,-0.0171588831104261,-0.0186866343871549,-0.00597103827012455,-0.00399009122510836,0.0415350434406773,0.0422198758866604
25.8192,1.23203884364487,0.00850831413970163,-0.0257916007697534,2.13771805005402,-0.0171365652590535,-0.0186644558091397,-0.00591310594623432,-0.00391881847192412,0.0415459267437531,0.0422579126160256
25.821,1.23204206987093,0.00854863395972316,-0.0256844235497153,2.13763384142895,-0.0171140977708231,-0.0186421108010854,-0.00585518075844091,-0.00384760380490282,0.0415561186993267,0.0422952023703024
25.8228,1.23204529087455,0.00858885749585852,-0.0255773266538282,2.13754966353413,-0.0170914811272944,-0.0186195998706268,-0.00579726352105537,-0.00377644814237028,0.0415656203253797,0.0423317458360997
25.8246,1.23204850666424,0.00862898475757503,-0.025470310339192,2.13746551685702,-0.0170687158110292,-0.0185969235265656,-0.00573935504680051,-0.00370535239996065,0.0415744326520803,0.0423675437139165
25.8264,1.23205171724852,0.00866901575468634,-0.0253633748621593,2.13738140188403,-0.0170458023055919,-0.0185740822788696,-0.00568145614681114,-0.00363431749061663,0.0415825567217842,0.0424025967181422
25.8282,1.23205492263586,0.00870895049735247,-0.0252565204783352,2.13729731910043,-0.0170227410955491,-0.0185510766386738,-0.00562356763063393,-0.00356334432458929,0.0415899935890339,0.0424369055770562
25.83,1.23205812283475,0.00874878899607979,-0.0251497474425771,2.13721326899041,-0.0169995326664699,-0.0185279071182792,-0.00556569030622744,-0.00349243380943816,0.041596744320559,0.0424704710328283
25.8318,1.23206131785364,0.00878853126172112,-0.0250430560089951,2.13712925203704,-0.0169761775049254,-0.0185045742311537,-0.00550782497996206,-0.00342158685003111,0.041602809995276,0.0425032938415184
25.8336,1.23206450770099,0.00882817730547559,-0.0249364464309517,2.13704526872232,-0.0169526760984897,-0.0184810784919318,-0.00544997245662012,-0.00335080434854449,0.0416081917042886,0.0425353747730766
25.8354,1.23206769238524,0.00886772713888868,-0.024829918961062,2.13696131952714,-0.0169290289357388,-0.0184574204164145,-0.00539213353939585,-0.00328008720446312,0.0416128905508875,0.0425667146113433
25.8372,1.23207087191481,0.00890718077385233,-0.0247234738511935,2.13687740493126,-0.0169052365062511,-0.0184336005215694,-0.0053343090298953,-0.00320943631458013,0.0416169076505504,0.0425973141540492
25.839,1.2320740462981,0.00894653822260478,-0.0246171113524663,2.13679352541339,-0.0168812993006078,-0.0184096193255306,-0.00527649972813646,-0.00313885257299718,0.0416202441309421,0.042627174212815
25.8408,1.23207721554351,0.00898579949773066,-0.024510831715253,2.13670968145111,-0.0168572178103919,-0.018385477347599,-0.00521870643254919,-0.0030683368711243,0.0416229011319143,0.0426562956131516
25.8426,1.23208037965943,0.00902496461216096,-0.0244046351891786,2.1366258735209,-0.0168329925281892,-0.018361175108242,-0.00516092993997527,-0.00299789009768,0.0416248798055059,0.0426846791944604
25.8444,1.23208353865422,0.00906403357917309,-0.0242985220231206,2.13654210209815,-0.0168086239475877,-0.0183367131290935,-0.00510317104566827,-0.0029275131386911,0.0416261813159428,0.0427123258100328
25.8462,1.23208669253625,0.00910300641239077,-0.0241924924652093,2.13645836765716,-0.0167841125631778,-0.018312091932954,-0.00504543054329375,-0.00285720687749294,0.0416268068396379,0.0427392363270504
25.848,1.23208984131385,0.00914188312578411,-0.0240865467628271,2.13637467067109,-0.0167594588705524,-0.0182873120437907,-0.00498770922492914,-0.00278697219472933,0.041626757565191,0.0427654116265851
25.8498,1.23209298499536,0.00918066373366963,-0.0239806851626091,2.13629101161205,-0.0167346633663066,-0.0182623739867373,-0.00493000788106367,-0.00271680996835233,0.0416260346933893,0.0427908526035989
25.8516,1.2320961235891,0.00921934825071019,-0.023874907910443,2.13620739095103,-0.0167097265480379,-0.0182372782880942,-0.00487232730059854,-0.00264672107362258,0.0416246394372066,0.0428155601669443
25.8534,1.23209925710335,0.00925793669191502,-0.0237692152514688,2.1361238091579,-0.0166846489143462,-0.0182120254753281,-0.00481466827084681,-0.00257670638310909,0.0416225730218041,0.0428395352393636
25.8552,1.23210238554643,0.0092964290726397,-0.0236636074300792,2.13604026670146,-0.016659430964834,-0.0181866160770726,-0.00475703157753348,-0.00250676676668933,0.0416198366845298,0.0428627787574897
25.857,1.23210550892659,0.00933482540858626,-0.0235580846899192,2.13595676404941,-0.0166340732001057,-0.0181610506231278,-0.00469941800479529,-0.0024369030915491,0.0416164316749188,0.0428852916718454
25.8588,1.23210862725212,0.00937312571580302,-0.0234526472738864,2.13587330166832,-0.0166085761217687,-0.0181353296444603,-0.00464182833518102,-0.00236711622218271,0.0416123592546934,0.0429070749468439
25.8606,1.23211174053125,0.00941133001068473,-0.023347295424131,2.13578988002369,-0.0165829402324321,-0.0181094536732034,-0.00458426334965125,-0.00229740702039285,0.0416076206977627,0.0429281295607887
25.8624,1.23211484877222,0.00944943830997243,-0.0232420293820557,2.13570649957991,-0.016557166035708,-0.0180834232426569,-0.00452672382757853,-0.00222777634529075,0.0416022172902229,0.0429484565058731
25.8642,1.23211795198326,0.00948745063075365,-0.0231368493883154,2.13562316080028,-0.0165312540362104,-0.0180572388872873,-0.00446921054674715,-0.00215822505329584,0.0415961503303574,0.0429680567881812
25.866,1.23212105017258,0.00952536699046221,-0.0230317556828179,2.13553986414697,-0.0165052047395559,-0.0180309011427275,-0.00441172428335342,-0.00208875399813616,0.0415894211286364,0.0429869314276869
25.8678,1.23212414334837,0.00956318740687829,-0.0229267485047233,2.13545661008109,-0.0164790186523636,-0.0180044105457771,-0.00435426581200551,-0.00201936403084815,0.0415820310077173,0.0430050814582544
25.8696,1.23212723151882,0.00960091189812853,-0.0228218280924442,2.13537339906262,-0.0164526962822547,-0.0179777676344023,-0.00429683590572341,-0.00195005599977657,0.0415739813024444,0.0430225079276382
25.8714,1.2321303146921,0.00963854048268585,-0.0227169946836457,2.13529023155047,-0.0164262381378529,-0.017950972947736,-0.00423943533593905,-0.0018808307505747,0.0415652733598493,0.0430392118974829
25.8732,1.23213339287637,0.00967607317936958,-0.0226122485152457,2.13520710800241,-0.0163996447287844,-0.0179240270260774,-0.00418206487249626,-0.00181168912620425,0.0415559085391502,0.0430551944433235
25.875,1.23213646607976,0.0097135100073454,-0.0225075898234142,2.13512402887515,-0.0163729165656775,-0.0178969304108925,-0.00412472528365075,-0.00174263196693535,0.0415458882117528,0.0430704566545849
25.8768,1.23213953431042,0.00975085098612543,-0.0224030188435737,2.13504099462427,-0.0163460541601632,-0.0178696836448139,-0.00406741733607002,-0.00167366011034641,0.0415352137612495,0.0430849996345825
25.8786,1.23214259757645,0.00978809613556809,-0.0222985358103996,2.13495800570428,-0.0163190580248746,-0.0178422872716406,-0.0040101417948336,-0.00160477439132447,0.04152388658342,0.0430988245005219
25.8804,1.23214565588596,0.0098252454758782,-0.0221941409578195,2.13487506256856,-0.0162919286734474,-0.0178147418363385,-0.00395289942343282,-0.00153597564206488,0.0415119080862307,0.0431119323834987
25.8822,1.23214870924705,0.00986229902760691,-0.0220898345190136,2.13479216566942,-0.0162646666205195,-0.0177870478850397,-0.00389569098377095,-0.00146726469207151,0.0414992796898355,0.0431243244284989
25.884,1.23215175766779,0.00989925681165184,-0.0219856167264145,2.13470931545803,-0.0162372723817312,-0.0177592059650432,-0.00383851723616305,-0.00139864236815646,0.0414860028265748,0.0431360017943987
25.8858,1.23215480115624,0.00993611884925689,-0.0218814878117075,2.13462651238451,-0.0162097464737254,-0.0177312166248144,-0.00378137893933616,-0.00133010949444045,0.0414720789409766,0.0431469656539644
25.8876,1.23215783972046,0.00997288516201235,-0.0217774480058303,2.13454375689785,-0.0161820894141471,-0.0177030804139854,-0.00372427685042921,-0.00126166689235258,0.0414575094897554,0.0431572171938527
25.8894,1.23216087336848,0.0100095557718549,-0.0216734975389729,2.13446104944593,-0.0161543017216438,-0.0176747978833549,-0.00366721172499291,-0.00119331538063028,0.0414422959418131,0.0431667576146103
25.8912,1.23216390210832,0.0100461307010677,-0.0215696366405782,2.13437839047557,-0.0161263839158654,-0.0176463695848881,-0.00361018431698996,-0.00112505577531951,0.0414264397782386,0.0431755881306743
25.893,1.232166925948,0.01008260997228,-0.0214658655393413,2.13429578043245,-0.0160983365174641,-0.0176177960717168,-0.00355319537879492,-0.0010568888897746,0.0414099424923075,0.0431837099703719
25.8948,1.23216994489552,0.0101189936084676,-0.02136218446321,2.13421321976117,-0.0160701600480946,-0.0175890778981395,-0.00349624566119424,-0.000988815534658368,0.041392805589483,0.0431911243759206
25.8966,1.23217295895886,0.0101552816329528,-0.0212585936393844,2.13413070890524,-0.0160418550304138,-0.017560215619621,-0.0034393359133862,-0.000920836517941928,0.0413750305874149,0.043197832603428
25.8984,1.23217596814598,0.010191474069404,-0.0211550932943174,2.13404824830704,-0.0160134219880811,-0.0175312097927931,-0.00338246688298102,-0.000852952644904944,0.0413566190159402,0.043203835922892
25.9002,1.23217897246486,0.0102275709418362,-0.0210516836537141,2.13396583840787,-0.0159848614457584,-0.017502060975454,-0.00332563931600084,-0.000785164718135478,0.0413375724170828,0.0432091356182007
25.902,1.23218197192343,0.0102635722746107,-0.0209483649425322,2.13388347964795,-0.0159561739291096,-0.0174727697265682,-0.00326885395687959,-0.000717473537529947,0.0413178923450539,0.0432137329871324
25.9038,1.23218496652962,0.0102994780924351,-0.020845137384982,2.13380117246635,-0.0159273599648014,-0.0174433366062673,-0.00321211154846313,-0.000649879900293249,0.0412975803662514,0.0432176293413557
25.9056,1.23218795629136,0.0103352884203634,-0.0207420012045262,2.13371891730109,-0.0158984200805025,-0.0174137621758491,-0.00315541283200925,-0.000582384600938719,0.0412766380592606,0.0432208260064292
25.9074,1.23219094121654,0.0103710032837959,-0.0206389566238802,2.13363671458906,-0.0158693548048844,-0.0173840469977783,-0.0030987585471876,-0.000514988431288135,0.0412550670148536,0.043223324321802
25.9092,1.23219392131306,0.0104066227084796,-0.0205360038650115,2.13355456476607,-0.0158401646676206,-0.0173541916356858,-0.00304214943207965,-0.000447692180471571,0.0412328688359896,0.0432251256408132
25.911,1.23219689658893,0.010442146701557,-0.0204331431760579,2.13347246829457,-0.0158108499513298,-0.0173241963806171,-0.00298558605521175,-0.00038049656369162,0.041210042913303,0.0432262290518847
25.9128,1.23219986705234,0.0104775752323494,-0.0203303748617357,2.13339042570467,-0.0157814104366202,-0.0172940609686777,-0.00292906867548333,-0.000313402197139319,0.0411865839823145,0.0432266288519949
25.9146,1.23220283271097,0.0105129083261939,-0.0202276991502711,2.13330843745748,-0.0157518466302079,-0.0172637859362936,-0.00287259807619597,-0.000246409954250111,0.0411624931256601,0.0432263258156505
25.9164,1.23220579357244,0.010548146012831,-0.0201251162634102,2.13322650400724,-0.0157221590929934,-0.0172333718797335,-0.00281617507567144,-0.000179520721879675,0.0411377719130173,0.0432253212172562
25.9182,1.23220874964439,0.0105832883222332,-0.0200226264222326,2.1331446258069,-0.0156923483855811,-0.0172028193950214,-0.0027598004891921,-0.000112735382929637,0.0411124219181667,0.0432236163372549
25.92,1.23221170093443,0.0106183352846054,-0.0199202298471508,2.13306280330821,-0.0156624150682796,-0.0171721290779363,-0.00270347512900082,-4.60548163474663e-05,0.0410864447189922,0.0432212124621274
25.9218,1.23221464745016,0.0106532869303841,-0.0198179267579102,2.13298103696162,-0.0156323597011016,-0.0171413015240125,-0.00264719980430089,2.05201028736199e-05,0.041059841897481,0.0432181108843927
25.9236,1.23221758919917,0.0106881432902384,-0.0197157173735898,2.13289932721636,-0.0156021828437639,-0.0171103373285392,-0.00259097532125618,8.69885036944615e-05,0.0410326150397231,0.0432143129026079
